recordID,scientificName,gbif_JSON,gbif_family,EOL-ID,genus,species,mo,dy,yr,date,period,plot,note1,stake,locality,coordinates,county,state,country,sex
1537,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,3,1978,1978-12-03T00:00:00Z,18,5,,65,,,,,,M
1540,Dipodomys spectabilis,,,,Dipodomys,spectabilis,12,3,1978,1978-12-03T00:00:00Z,18,13,,66,,,,,,F
1553,Dipodomys spectabilis,,,,Dipodomys,spectabilis,1,28,1979,1979-01-28T00:00:00Z,19,8,,14,,,,,,F
1582,Dipodomys spectabilis,,,,Dipodomys,spectabilis,1,29,1979,1979-01-29T00:00:00Z,19,6,,33,,,,,,F
1588,Dipodomys spectabilis,,,,Dipodomys,spectabilis,1,29,1979,1979-01-29T00:00:00Z,19,18,,44,,,,,,M
1589,Dipodomys spectabilis,,,,Dipodomys,spectabilis,1,29,1979,1979-01-29T00:00:00Z,19,4,,45,,,,,,M
1592,Dipodomys spectabilis,,,,Dipodomys,spectabilis,1,29,1979,1979-01-29T00:00:00Z,19,18,,55,,,,,,F
1601,Dipodomys spectabilis,,,,Dipodomys,spectabilis,1,29,1979,1979-01-29T00:00:00Z,19,14,,65,,,,,,F
1625,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,24,1979,1979-02-24T00:00:00Z,20,12,,35,,,,,,F
1627,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,24,1979,1979-02-24T00:00:00Z,20,8,,37,,,,,,M
1630,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,24,1979,1979-02-24T00:00:00Z,20,8,,53,,,,,,F
1631,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,24,1979,1979-02-24T00:00:00Z,20,22,,53,,,,,,F
1633,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,24,1979,1979-02-24T00:00:00Z,20,17,,55,,,,,,F
1637,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,24,1979,1979-02-24T00:00:00Z,20,9,,73,,,,,,F
1638,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,24,1979,1979-02-24T00:00:00Z,20,20,,77,,,,,,F
1647,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,25,1979,1979-02-25T00:00:00Z,20,5,,26,,,,,,M
1649,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,25,1979,1979-02-25T00:00:00Z,20,18,,31,,,,,,M
1652,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,25,1979,1979-02-25T00:00:00Z,20,18,,43,,,,,,F
1655,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,25,1979,1979-02-25T00:00:00Z,20,6,,52,,,,,,F
1656,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,25,1979,1979-02-25T00:00:00Z,20,1,,53,,,,,,M
1658,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,25,1979,1979-02-25T00:00:00Z,20,4,,57,,,,,,M
1659,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,25,1979,1979-02-25T00:00:00Z,20,13,,61,,,,,,M
1660,Dipodomys spectabilis,,,,Dipodomys,spectabilis,2,25,1979,1979-02-25T00:00:00Z,20,14,,62,,,,,,F
1671,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,12,,12,,,,,,M
1673,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,2,,15,,,,,,F
1678,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,14,,22,,,,,,F
1680,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,14,,24,,,,,,F
1681,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,5,,26,,,,,,M
1683,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,17,,31,,,,,,M
1684,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,12,,32,,,,,,F
1685,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,14,,33,,,,,,F
1689,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,18,,42,,,,,,M
1690,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,18,,45,,,,,,M
1693,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,22,,52,,,,,,F
1694,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,8,,53,,,,,,F
1695,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,1,,54,,,,,,M
1696,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,9,,54,,,,,,F
1697,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,1,,56,,,,,,M
1698,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,18,,56,,,,,,M
1703,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,17,,63,,,,,,F
1704,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,9,,64,,,,,,F
1705,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,9,,66,,,,,,F
1708,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,13,,71,,,,,,F
1710,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,11,,74,,,,,,M
1713,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,13,,76,,,,,,F
1714,Dipodomys spectabilis,,,,Dipodomys,spectabilis,3,31,1979,1979-03-31T00:00:00Z,21,4,,77,,,,,,M
1726,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,12,,12,,,,,,M
1727,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,12,,13,,,,,,F
1728,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,12,,14,,,,,,F
1732,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,22,,41,,,,,,F
1733,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,1,,42,,,,,,M
1735,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,1,,46,,,,,,F
1736,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,22,,46,,,,,,M
1737,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,9,,47,,,,,,F
1738,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,8,,52,,,,,,F
1739,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,17,,52,,,,,,M
1740,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,9,,54,,,,,,M
1741,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,9,,56,,,,,,F
1742,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,9,,57,,,,,,F
1744,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,20,,62,,,,,,M
1745,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,17,,63,,,,,,F
1747,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,20,,67,,,,,,F
1748,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,9,,71,,,,,,M
1749,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,28,1979,1979-04-28T00:00:00Z,22,9,,74,,,,,,F
1759,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,29,1979,1979-04-29T00:00:00Z,22,14,,33,,,,,,M
1761,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,29,1979,1979-04-29T00:00:00Z,22,5,,37,,,,,,M
1764,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,29,1979,1979-04-29T00:00:00Z,22,13,,41,,,,,,M
1766,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,29,1979,1979-04-29T00:00:00Z,22,14,,43,,,,,,M
1770,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,29,1979,1979-04-29T00:00:00Z,22,18,,54,,,,,,M
1772,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,29,1979,1979-04-29T00:00:00Z,22,13,,61,,,,,,F
1773,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,29,1979,1979-04-29T00:00:00Z,22,4,,71,,,,,,F
1774,Dipodomys spectabilis,,,,Dipodomys,spectabilis,4,29,1979,1979-04-29T00:00:00Z,22,5,,73,,,,,,M
1781,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,9,,12,,,,,,F
1783,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,12,,21,,,,,,M
1786,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,22,,26,,,,,,M
1787,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,17,,31,,,,,,F
1791,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,17,,34,,,,,,M
1792,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,9,,36,,,,,,F
1793,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,22,,37,,,,,,M
1794,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,9,,43,,,,,,F
1795,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,17,,43,,,,,,F
1797,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,9,,46,,,,,,F
1799,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,17,,51,,,,,,M
1800,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,9,,53,,,,,,F
1801,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,17,,53,,,,,,
1802,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,22,,53,,,,,,F
1803,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,9,,54,,,,,,M
1804,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,20,,55,,,,,,M
1806,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,8,,61,,,,,,F
1810,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,22,,67,,,,,,F
1812,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,20,,75,,,,,,M
1814,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,29,1979,1979-05-29T00:00:00Z,23,20,,77,,,,,,F
1821,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,18,,25,,,,,,F
1824,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,5,,35,,,,,,F
1827,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,14,,43,,,,,,
1828,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,18,,43,,,,,,M
1829,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,1,,47,,,,,,F
1832,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,13,,53,,,,,,F
1835,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,5,,61,,,,,,M
1836,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,1,,62,,,,,,M
1837,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,4,,62,,,,,,F
1838,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,14,,62,,,,,,F
1840,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,1,,66,,,,,,M
1841,Dipodomys spectabilis,,,,Dipodomys,spectabilis,5,30,1979,1979-05-30T00:00:00Z,23,14,,66,,,,,,M
1853,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,3,1979,1979-07-03T00:00:00Z,24,12,,11,,,,,,M
1857,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,3,1979,1979-07-03T00:00:00Z,24,9,,45,,,,,,F
1859,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,3,1979,1979-07-03T00:00:00Z,24,22,,46,,,,,,M
1861,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,3,1979,1979-07-03T00:00:00Z,24,9,,51,,,,,,F
1862,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,3,1979,1979-07-03T00:00:00Z,24,17,,51,,,,,,M
1864,Dipodomys spectabilis,,,,Dipodomys,spectabilis,7,3,1979,1979-07-03T00:00:00Z,24,8,,53,,,,,,F
35097,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,11,,24,,,,,,M
35099,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,9,,62,,,,,,F
35123,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,4,,22,,,,,,M
35132,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,9,,11,,,,,,M
35140,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,8,,21,,,,,,F
35146,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,8,,16,,,,,,M
35156,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,13,,45,,,,,,M
35161,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,13,,13,,,,,,F
35163,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,13,,22,,,,,,M
35185,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,16,,62,,,,,,F
35187,Onychomys torridus,,,,Onychomys,torridus,11,10,2002,2002-11-10T00:00:00Z,293,5,,21,,,,,,F
35190,Onychomys torridus,,,,Onychomys,torridus,12,7,2002,2002-12-07T00:00:00Z,294,1,,14,,,,,,M
35192,Onychomys torridus,,,,Onychomys,torridus,12,7,2002,2002-12-07T00:00:00Z,294,1,,21,,,,,,F
35198,Onychomys torridus,,,,Onychomys,torridus,12,7,2002,2002-12-07T00:00:00Z,294,1,,57,,,,,,M
35204,Onychomys torridus,,,,Onychomys,torridus,12,7,2002,2002-12-07T00:00:00Z,294,2,3,29,,,,,,M
35213,Onychomys torridus,,,,Onychomys,torridus,12,7,2002,2002-12-07T00:00:00Z,294,17,,77,,,,,,M
35269,Onychomys torridus,,,,Onychomys,torridus,12,7,2002,2002-12-07T00:00:00Z,294,20,,53,,,,,,M
35279,Onychomys torridus,,,,Onychomys,torridus,12,7,2002,2002-12-07T00:00:00Z,294,16,,45,,,,,,F
35282,Onychomys torridus,,,,Onychomys,torridus,12,7,2002,2002-12-07T00:00:00Z,294,23,,32,,,,,,M
35305,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,4,,26,,,,,,M
35306,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,4,,17,,,,,,F
35307,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,6,,54,,,,,,M
35320,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,6,,37,,,,,,F
35330,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,11,,45,,,,,,F
35337,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,9,,71,,,,,,M
35342,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,9,,67,,,,,,F
35354,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,8,,21,,,,,,M
35360,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,13,,62,,,,,,M
35384,Onychomys torridus,,,,Onychomys,torridus,12,8,2002,2002-12-08T00:00:00Z,294,5,,75,,,,,,F
35387,Onychomys torridus,,,,Onychomys,torridus,12,29,2002,2002-12-29T00:00:00Z,295,1,,51,,,,,,M
35395,Onychomys torridus,,,,Onychomys,torridus,12,29,2002,2002-12-29T00:00:00Z,295,2,,57,,,,,,M
35449,Onychomys torridus,,,,Onychomys,torridus,12,29,2002,2002-12-29T00:00:00Z,295,20,,16,,,,,,F
35480,Onychomys torridus,,,,Onychomys,torridus,12,29,2002,2002-12-29T00:00:00Z,295,16,,37,,,,,,F
35484,Onychomys torridus,,,,Onychomys,torridus,12,29,2002,2002-12-29T00:00:00Z,295,16,,54,,,,,,M
35495,Onychomys torridus,,,,Onychomys,torridus,12,31,2002,2002-12-31T00:00:00Z,295,3,,72,,,,,,F
35505,Onychomys torridus,,,,Onychomys,torridus,12,31,2002,2002-12-31T00:00:00Z,295,6,,57,,,,,,F
35526,Onychomys torridus,,,,Onychomys,torridus,12,31,2002,2002-12-31T00:00:00Z,295,8,,12,,,,,,F
35530,Onychomys torridus,,,,Onychomys,torridus,12,31,2002,2002-12-31T00:00:00Z,295,13,,22,,,,,,F
70,Onychomys�sp.,,,,Onychomys�sp.,,8,19,1977,1977-08-19T00:00:00Z,2,3,,57,,,,,,F
117,Onychomys�sp.,,,,Onychomys�sp.,,8,21,1977,1977-08-21T00:00:00Z,2,21,,13,,,,,,F
166,Onychomys�sp.,,,,Onychomys�sp.,,9,11,1977,1977-09-11T00:00:00Z,3,21,,27,,,,,,M
177,Onychomys�sp.,,,,Onychomys�sp.,,9,11,1977,1977-09-11T00:00:00Z,3,5,,63,,,,,,F
185,Onychomys�sp.,,,,Onychomys�sp.,,9,11,1977,1977-09-11T00:00:00Z,3,12,,77,,,,,,F
242,Onychomys�sp.,,,,Onychomys�sp.,,9,13,1977,1977-09-13T00:00:00Z,3,2,,77,,,,,,M
333,Onychomys�sp.,,,,Onychomys�sp.,,10,18,1977,1977-10-18T00:00:00Z,4,19,,22,,,,,,
587,Onychomys�sp.,,,,Onychomys�sp.,,2,18,1978,1978-02-18T00:00:00Z,8,2,,16,,,,,,
6609,Onychomys�sp.,,,,Onychomys�sp.,,9,19,1982,1982-09-19T00:00:00Z,62,19,,21,,,,,,M
9209,Onychomys�sp.,,,,Onychomys�sp.,,5,27,1984,1984-05-27T00:00:00Z,79,14,,33,,,,,,M
16235,Onychomys�sp.,,,,Onychomys�sp.,,7,3,1989,1989-07-03T00:00:00Z,136,12,,42,,,,,,M
20654,Onychomys�sp.,,,,Onychomys�sp.,,2,19,1993,1993-02-19T00:00:00Z,180,17,,57,,,,,,
16854,Baiomys taylori,,,,Baiomys,taylori,12,5,1989,1989-12-05T00:00:00Z,141,3,,56,,,,,,M
16951,Baiomys taylori,,,,Baiomys,taylori,1,7,1990,1990-01-07T00:00:00Z,142,5,,41,,,,,,F
17174,Baiomys taylori,,,,Baiomys,taylori,2,25,1990,1990-02-25T00:00:00Z,144,5,,13,,,,,,M
17190,Baiomys taylori,,,,Baiomys,taylori,2,25,1990,1990-02-25T00:00:00Z,144,5,,24,,,,,,F
17374,Baiomys taylori,,,,Baiomys,taylori,4,24,1990,1990-04-24T00:00:00Z,146,1,,17,,,,,,M
17486,Baiomys taylori,,,,Baiomys,taylori,4,26,1990,1990-04-26T00:00:00Z,146,3,,77,,,,,,M
17566,Baiomys taylori,,,,Baiomys,taylori,5,25,1990,1990-05-25T00:00:00Z,147,3,,46,,,,,,F
17616,Baiomys taylori,,,,Baiomys,taylori,6,22,1990,1990-06-22T00:00:00Z,148,3,,17,,,,,,F
17773,Baiomys taylori,,,,Baiomys,taylori,8,17,1990,1990-08-17T00:00:00Z,150,3,,12,,,,,,F
17935,Baiomys taylori,,,,Baiomys,taylori,10,16,1990,1990-10-16T00:00:00Z,152,3,,63,,,,,,F
18085,Baiomys taylori,,,,Baiomys,taylori,12,15,1990,1990-12-15T00:00:00Z,154,19,,36,,,,,,F
18132,Baiomys taylori,,,,Baiomys,taylori,12,16,1990,1990-12-16T00:00:00Z,154,3,,22,,,,,,F
18252,Baiomys taylori,,,,Baiomys,taylori,1,12,1991,1991-01-12T00:00:00Z,155,3,,11,,,,,,F
18323,Baiomys taylori,,,,Baiomys,taylori,2,16,1991,1991-02-16T00:00:00Z,156,19,,21,,,,,,F
18509,Baiomys taylori,,,,Baiomys,taylori,3,14,1991,1991-03-14T00:00:00Z,157,3,,24,,,,,,F
18574,Baiomys taylori,,,,Baiomys,taylori,4,19,1991,1991-04-19T00:00:00Z,158,19,,46,,,,,,F
18604,Baiomys taylori,,,,Baiomys,taylori,4,21,1991,1991-04-21T00:00:00Z,158,3,,12,,,,,,F
18666,Baiomys taylori,,,,Baiomys,taylori,5,13,1991,1991-05-13T00:00:00Z,159,19,,45,,,,,,F
18687,Baiomys taylori,,,,Baiomys,taylori,5,14,1991,1991-05-14T00:00:00Z,159,3,,13,,,,,,F
18768,Baiomys taylori,,,,Baiomys,taylori,6,13,1991,1991-06-13T00:00:00Z,160,18,,65,,,,,,F
18778,Baiomys taylori,,,,Baiomys,taylori,6,14,1991,1991-06-14T00:00:00Z,160,3,,21,,,,,,F
18828,Baiomys taylori,,,,Baiomys,taylori,7,12,1991,1991-07-12T00:00:00Z,161,19,,27,,,,,,F
18855,Baiomys taylori,,,,Baiomys,taylori,7,13,1991,1991-07-13T00:00:00Z,161,3,,11,,,,,,F
18935,Baiomys taylori,,,,Baiomys,taylori,8,7,1991,1991-08-07T00:00:00Z,162,18,,37,,,,,,F
19015,Baiomys taylori,,,,Baiomys,taylori,9,9,1991,1991-09-09T00:00:00Z,163,19,,16,,,,,,F
19109,Baiomys taylori,,,,Baiomys,taylori,10,10,1991,1991-10-10T00:00:00Z,164,20,,27,,,,,,F
19121,Baiomys taylori,,,,Baiomys,taylori,10,10,1991,1991-10-10T00:00:00Z,164,2,,46,,,,,,M
19144,Baiomys taylori,,,,Baiomys,taylori,10,11,1991,1991-10-11T00:00:00Z,164,3,1,13,,,,,,
19220,Baiomys taylori,,,,Baiomys,taylori,11,13,1991,1991-11-13T00:00:00Z,165,19,,42,,,,,,F
19249,Baiomys taylori,,,,Baiomys,taylori,11,13,1991,1991-11-13T00:00:00Z,165,19,,76,,,,,,M
19256,Baiomys taylori,,,,Baiomys,taylori,11,14,1991,1991-11-14T00:00:00Z,165,3,,14,,,,,,F
19260,Baiomys taylori,,,,Baiomys,taylori,11,14,1991,1991-11-14T00:00:00Z,165,21,,17,,,,,,M
19274,Baiomys taylori,,,,Baiomys,taylori,11,14,1991,1991-11-14T00:00:00Z,165,3,,34,,,,,,F
22711,Chaetodipus baileyi,,,,Chaetodipus,baileyi,9,23,1995,1995-09-23T00:00:00Z,212,1,,54,,,,,,F
22868,Chaetodipus baileyi,,,,Chaetodipus,baileyi,10,28,1995,1995-10-28T00:00:00Z,213,1,,41,,,,,,F
15878,Crotalus scutalatus,,,,Crotalus,scutalatus,4,1,1989,1989-04-01T00:00:00Z,133,11,13,47,,,,,,
13313,Crotalus viridis,,,,Crotalus,viridis,8,26,1987,1987-08-26T00:00:00Z,114,15,13,61,,,,,,
